"","cnt_av","cnt_sd","diab_av","diab_sd"
"OTU_8232",4.14985456834665e-05,0.000373486911151199,0,0
"OTU_5184",3.28968091246537e-05,0.000296071282121884,0,0
"OTU_7549",7.91877489610596e-05,0.000513502142449728,7.14115091786998e-05,0.000457256765253791
"OTU_2816",8.58652029966721e-05,0.000481631331601883,0.00203389023582872,0.00911443692202754
"OTU_8768",0,0,4.6260230449964e-05,0.000296210002823394
"OTU_1346",0.000689596246043204,0.00242640714059279,0.00206021989355959,0.00616134308732598
"OTU_7405",0.000486124867345053,0.00223934106017049,0,0
"OTU_2376",0.000219097385198596,0.0013961281151824,0.000808356739702482,0.00461499287216446
"OTU_1270",0.00103139605350276,0.00377093941605381,0.00350223877080828,0.0115021276300331
"OTU_6116",0,0,0.00076847096819145,0.00492061508219016
"OTU_23",0.0222916707455588,0.0539176031870212,0.0200184132122548,0.0710085385920532
"OTU_2097",0.000133518296938944,0.000688997014868869,0.000610883384497201,0.00290155081325453
"OTU_6843",0.000708674215364673,0.00409453720992133,7.9417299390909e-05,0.000508518834601391
"OTU_1871",0.000157015753155615,0.000711356870338598,0,0
"OTU_4185",0,0,0.000332717113512682,0.00213042901374175
"OTU_2217",0.000107029973834298,0.000699233367384877,0.000487750049033293,0.0022232172165654
"OTU_3790",3.80584043599835e-05,0.000250787518215656,0.000958927101294564,0.004387866189563
"OTU_1649",0.000857296815862747,0.00261110114489371,0.000333878529148222,0.00213786570234741
"OTU_1778",0.00308497996967754,0.0136711461066327,0.00365323120142417,0.0123897770807451
"OTU_6600",8.68032498442316e-05,0.000781229248598084,0,0
"OTU_4327",1.3526991149425e-05,0.000121742920344825,0.000834551145916112,0.00507775705442143
"OTU_4182",0.000473477111204194,0.00188037207803307,0,0
"OTU_1057",0.0104008868706991,0.0216102635727628,0.0360468614590766,0.0856457452406828
"OTU_1654",0.000665634072521648,0.00178073013151206,0.00192162478858342,0.00731030599611374
"OTU_851",0.00155961804057698,0.00518551041738593,0.00804495284451045,0.0189985091935576
"OTU_1775",0.00699635586610812,0.0206002891333426,0.0117709961111081,0.0585262038721608
"OTU_3330",1.85415099909072e-05,0.000166873589918165,0.00184947305305676,0.00708053263354984
"OTU_1638",0.00259176917648655,0.00760774731274624,0.00665591714037963,0.0202715311017959
"OTU_308",0.0390637273552029,0.0620128585080652,0.142519166345534,0.28022768497429
"OTU_1490",0.000978454972799356,0.00356035783193491,0.000484809634449731,0.001810226258661
"OTU_1582",0.000749794088246629,0.0021414647018231,0.00421994544276253,0.0113810665272312
"OTU_3426",0,0,0.000964306457654577,0.00371574098611006
"OTU_5493",0.000165602502811251,0.000964588081116938,0,0
"OTU_4665",0,0,0.000130169816288084,0.000833493505656412
"OTU_8356",7.90909493542578e-05,0.000456513675295831,0,0
"OTU_4758",0.000149765616809693,0.00134789055128724,0,0
"OTU_3166",9.41196844731698e-05,0.000847077160258528,0,0
"OTU_4916",4.4846085990576e-05,0.000403614773915184,0.000165928492286607,0.00106246075064106
"OTU_8349",0.000139208162219494,0.000769536084963568,0,0
"OTU_5921",0.000173220591474082,0.00155898532326674,0,0
"OTU_5897",0.000782255642122173,0.00266976761876233,0,0
"OTU_8687",0.00018823936894634,0.00169415432051706,0,0
"OTU_2295",0.00080929883721522,0.00279127654305021,0.000531844643544936,0.00195557098605738
"OTU_2088",0.000667453321876512,0.00320370755785681,4.55585846952313e-05,0.000291717277885173
"OTU_1277",9.32299343481419e-05,0.000485994063320081,0,0
"OTU_3134",0.000483478512855039,0.00181608227346013,0,0
"OTU_7749",5.19927522103419e-05,0.000467934769893077,0,0
"OTU_2124",0.000938186559652594,0.00346959338571098,0.000749570065526886,0.00395263145323674
"OTU_2897",0.000287742512689306,0.00132529358324672,0,0
"OTU_8029",2.28678737702515e-05,0.000205810863932264,8.31792783781704e-05,0.000532607253435437
"OTU_8638",7.8549844196384e-05,0.000706948597767456,0,0
"OTU_6977",5.57128049475199e-05,0.000501415244527679,0,0
"OTU_3122",0,0,0,0
"OTU_8722",3.24847820977665e-05,0.000292363038879899,7.14115091786998e-05,0.000457256765253791
"OTU_7924",0.000155978256631026,0.00140380430967923,0,0
"OTU_2204",0.000440165857487791,0.00209230976792079,0,0
"OTU_3685",1.3526991149425e-05,0.000121742920344825,0.000124446369214955,0.000796845562980795
"OTU_5282",0.000102321510756484,0.000540844700120715,3.57057545893499e-05,0.000228628382626896
"OTU_2980",0.000121316421824131,0.00109184779641718,0,0
"OTU_8523",0,0,0,0
"OTU_5857",0.000171834389274161,0.000956988048636876,0.00058986772412909,0.00377699632125033
"OTU_7029",0.000121817054757109,0.000824608851144666,0,0
"OTU_6903",2.2423042995288e-05,0.000201807386957592,0,0
"OTU_3071",0.000914396350510085,0.00375184766903911,0.00046108258091487,0.0029523690493141
"OTU_296",0.00182294785023561,0.00793744877943233,0,0
"OTU_1128",7.58227293577448e-05,0.00051806543572267,0.000788323945656132,0.00333266081559144
"OTU_5190",0.000231379771991958,0.0014830377803527,0.00431346379872586,0.0220401655309175
"OTU_718",0.00493330331626578,0.0154623975160304,0.0135644903047069,0.054840999212475
"OTU_1826",0.00462175030740219,0.00924204485774108,0.0174801037487408,0.0375652499830953
"OTU_2970",0,0,0,0
"OTU_755",0.0162219089106163,0.0334331137935369,0.0335533623984322,0.0847131316515935
"OTU_5186",0.000164709447828047,0.00148238503045242,4.80000076800012e-05,0.000307350012572779
"OTU_5652",1.96596636978609e-05,0.000176936973280748,0,0
"OTU_2975",0.000321805897402929,0.00133216518085112,0.00473824132405081,0.0158044887227972
"OTU_8246",4.57508173154079e-05,0.000294606921159855,0.000509082588594871,0.00296067162994395
"OTU_2034",0.0105643937056411,0.0315502811955451,0.0200123357225693,0.0688002396635197
"OTU_4324",0,0,0,0
"OTU_4368",0.000160738380843302,0.000977235144554508,4.37713002089642e-05,0.000280273073271968
"OTU_3022",0.000127881206083091,0.00102508700979626,0.000130169816288084,0.000833493505656412
"OTU_7994",0,0,0.000110720472879758,0.000708956943476407
"OTU_5579",0.000165851058164787,0.00105961711989213,0,0
"OTU_5488",0.000190967149657309,0.00171870434691578,0,0
"OTU_1418",0.000604176729416507,0.0022382138442048,0.00511275719401222,0.0153772929176287
"OTU_8534",7.84471257797932e-05,0.000606958479934889,0,0
"OTU_5021",0.000146485485916873,0.00111379973959056,3.56692023902646e-05,0.000228394334355001
"OTU_2831",6.07921952548044e-05,0.00054712975729324,0.00112933062659622,0.00692303208745543
"OTU_6348",0.000305888974537802,0.00275300077084022,0.000740867293949408,0.00288371068443024
"OTU_1943",0.000362290532752416,0.00143891654918079,0.0001428230183574,0.000914513530507582
"OTU_7219",8.66545870172365e-05,0.000779891283155128,0,0
"OTU_6462",8.53236084653629e-05,0.000587431749561896,0,0
"OTU_3917",0,0,0,0
"OTU_7732",6.7594468339089e-05,0.000608350215051801,0.000200791284101018,0.000936187775859775
"OTU_4799",9.03915581516011e-05,0.00081352402336441,0,0
"OTU_8348",0.000142324240237625,0.00128091816213862,4.80000076800012e-05,0.000307350012572779
"OTU_3982",0.000731444562692564,0.00361268891195151,0,0
"OTU_5807",0.000155421815452945,0.00125505070396609,0,0
"OTU_4224",0.000184679277146216,0.00105430752337777,0,0
"OTU_3847",0.000157533546768784,0.00141780192091906,0,0
"OTU_2590",0,0,0,0
"OTU_337",0.00018719064525182,0.0015657100165746,0.000930857439795353,0.00373525921890917
"OTU_7151",8.04240268913642e-05,0.000590578063101275,0,0
"OTU_7789",0.000114122369801545,0.000752137033414977,0,0
"OTU_7804",0.000205437059849252,0.0013345902009542,0,0
"OTU_2976",0.000480498897574379,0.00172170083375419,0,0
"OTU_3246",0,0,0.000249537835134511,0.00159782176030631
"OTU_4446",0.000148991439696832,0.00134092295727149,0,0
"OTU_5056",0,0,0.00046108258091487,0.0029523690493141
"OTU_6443",6.75143771866219e-05,0.000607629394679597,0,0
"OTU_7611",8.48422527993701e-05,0.000763580275194331,0,0
"OTU_8652",0,0,0,0
"OTU_641",0.0124349713903546,0.0267906912107055,0.0468537351978239,0.0999704371905966
"OTU_6038",0,0,0,0
"OTU_7120",7.25331081905655e-05,0.00065279797371509,0,0
"OTU_7033",0.000129481800044339,0.00087766958790374,0,0
"OTU_1153",0.000183318255012704,0.000973437839236335,0.000159651890973502,0.000846077765241177
"OTU_4738",5.63721333451225e-05,0.000290423747685552,0,0
"OTU_7307",0,0,0.000196973656161304,0.000887731118208072
"OTU_3278",0.000149580833931323,0.00120288014347785,0.00010711726376805,0.000685885147880687
"OTU_7048",0,0,0.000172506366563091,0.0011045796968516
"OTU_4164",0.000204981054588516,0.00129845186334229,0,0
"OTU_5954",1.64484045623269e-05,0.000148035641060942,0.000507086982474316,0.00228607734717531
"OTU_3184",0,0,0.000792380798909256,0.00412180108434237
"OTU_691",0.00253364998632489,0.00645715305030051,0.00186532471038816,0.00541302340796541
"OTU_1888",0.000292824840728458,0.00150340805594074,0.000476503796345454,0.00305111300760834
"OTU_876",0.000318909280720557,0.00119685271861792,0,0
"OTU_2918",0.000329912265504448,0.00185577345692522,0,0
"OTU_2015",9.0125957785452e-05,0.000811133620069068,3.12835809689464e-05,0.000200312655535953
"OTU_8484",0.000133450333734111,0.000558679957444863,0.000183296499563276,0.000966910421073726
"OTU_7398",0.000195969454031293,0.00121925526541507,0,0
"OTU_7164",8.12119552444163e-05,0.000730907597199747,0,0
"OTU_1705",9.08585570316437e-06,8.17727013284793e-05,0.0011902978045262,0.00463530014397562
"OTU_1188",0.00167107972191515,0.010281048556773,0,0
"OTU_3211",0.000805304861016334,0.00475802198917423,0.000244116179281447,0.000919800303830965
"OTU_3253",0.0020829214411202,0.00671546272971736,0.0012470412450773,0.00749732416678926
"OTU_2794",2.02640650849348e-05,0.000182376585764413,0.00013773483150353,0.000664120695207319
"OTU_607",0.000403926955226232,0.00128594375862146,0.000554251973112775,0.00254123810297553
"OTU_8300",0.000141848455594544,0.00127663610035089,0,0
"OTU_8470",4.99218722698976e-05,0.000449296850429079,4.80000076800012e-05,0.000307350012572779
"OTU_5142",4.1372456783366e-05,0.000372352111050294,0,0
"OTU_6414",0.000104163899813078,0.000937475098317701,0,0
"OTU_1234",0.000889700284710452,0.00429303492100007,0,0
"OTU_3053",0.0010056259855799,0.00421478182567329,0,0
"OTU_6836",0.000193352781039627,0.00143385254359495,0,0
"OTU_7144",0.000108794918663911,0.00065883261031723,0,0
"OTU_8402",0,0,0,0
"OTU_1286",0.00198488714158417,0.0112786815852287,0.000126300549677567,0.000609784797672473
"OTU_7311",0,0,0,0
"OTU_1630",0.00276381235438128,0.0112171567077091,0.000163377565634033,0.000735196121809894
"OTU_4796",6.4724039349627e-05,0.000582516354146643,0,0
"OTU_7944",7.23990061980888e-05,0.00052107937097242,0.000151043331697794,0.000700888028245182
"OTU_2925",0.00017705321278913,0.00123116823702283,9.08163481535523e-05,0.000581508360017151
"OTU_6971",0.000124191292912971,0.00111772163621674,0,0
"OTU_6128",9.37435937671965e-05,0.000596820938326643,0,0
"OTU_4827",5.19927522103419e-05,0.000467934769893077,0,0
"OTU_8070",0,0,0,0
"OTU_4657",9.69213420310546e-05,0.000872292078279491,0,0
"OTU_8714",0.000211568031181715,0.00139215640591678,3.28457167707274e-05,0.000210315205150499
"OTU_4715",6.94425998753852e-05,0.000624983398878467,0,0
"OTU_6851",0.000178952596800037,0.0011265339388467,0,0
"OTU_4036",0.000184413130165019,0.000864801387129277,0,0
"OTU_6580",0.00023190439865831,0.00101099664968995,4.80000076800012e-05,0.000307350012572779
"OTU_4789",8.92159816665304e-05,0.000637578038547258,0,0
"OTU_6909",5.89981831108349e-05,0.000410393788995677,0.000192000030720005,0.00122940005029112
"OTU_2519",8.61397403459603e-05,0.00063672705830705,0,0
"OTU_2279",0.00060604315604434,0.00295193062592327,4.80000076800012e-05,0.000307350012572779
"OTU_2494",0.00112378149649862,0.00449279161518951,0.000613149570628127,0.00261378713773677
"OTU_6591",0.000544393254765674,0.00361996198768789,7.9417299390909e-05,0.000508518834601391
"OTU_5288",0.000924710734025542,0.0026404422118825,0,0
"OTU_5377",0,0,0,0
"OTU_240",0.000369282145441355,0.00129123880576475,9.60000153600025e-05,0.000614700025145558
"OTU_8185",4.51957790758006e-05,0.000406762011682205,0,0
"OTU_8337",0.000298737652891083,0.00105783395297531,0,0
"OTU_3070",0.00025904375015709,0.000826320204382601,4.80000076800012e-05,0.000307350012572779
"OTU_6008",4.61339120275975e-05,0.000300599227971433,0,0
"OTU_7081",0.000245078121988626,0.00204356719675162,0,0
"OTU_2225",0.00083268257217273,0.00264861849219015,0.00104009101529555,0.00361611734860406
"OTU_943",0.00797133127289121,0.0477369273876586,0.00146285014854389,0.00445897638867826
"OTU_1729",0.00163024533183564,0.00478958093737269,0.000733152057893137,0.00469446371161931
"OTU_4582",0.000136420623502097,0.000685354921510123,0,0
"OTU_6916",6.7594468339089e-05,0.000608350215051801,0.000207410615358258,0.00132807593830133
"OTU_7655",0.00022531489446363,0.00202783405017267,0,0
"OTU_2802",0,0,0,0
"OTU_8099",0,0,0,0
"OTU_1978",0.0112300320613097,0.057912493598402,0.00116964780671119,0.00350944932362428
"OTU_7010",0.000270377873356356,0.0024334008602072,0,0
"OTU_160",0.00074339980720735,0.00294127777092611,0.107512741021478,0.287144245435514
"OTU_8488",1.7369687394262e-05,0.000156327186548358,0.000542027565601306,0.00286045277488007
"OTU_6265",6.50700211188082e-05,0.000355011696984533,4.15896391890852e-05,0.000266303626717719
"OTU_6624",7.09664530931261e-05,0.000638698077838135,0,0
"OTU_6893",0,0,0,0
"OTU_5521",6.65272256018053e-05,0.000598745030416248,0,0
"OTU_5249",4.73804195204486e-05,0.000426423775684037,0,0
"OTU_7852",0,0,0,0
"OTU_8031",0.000206214058212493,0.00171245002867498,0,0
"OTU_1627",0.000340946263003206,0.00114321830629985,0.000790170098802986,0.00483062323911138
"OTU_4583",0.00011577950913044,0.000885989406470287,0,0
"OTU_267",0.0010189798618597,0.00367923927901245,0.000113691441221456,0.00051471344863307
"OTU_3301",0.000379652835935035,0.00174954503582557,0.000165928492286607,0.00106246075064106
"OTU_7906",5.95995008899397e-05,0.000536395508009458,0,0
"OTU_4320",6.60584106481747e-05,0.000444325898542537,0,0
"OTU_6489",0.000127179694490766,0.000719925270943536,0,0
"OTU_1037",0.000652485041189929,0.00267523372408408,0,0
"OTU_2334",0.00137916118923005,0.00304130648138319,0.000694238273929058,0.00299381900703146
"OTU_4619",0.000230123537874735,0.00116750752554893,0,0
"OTU_5722",6.93236696137892e-05,0.000623913026524102,0,0
"OTU_8580",0.000141093474426808,0.00126984126984127,0,0
"OTU_4743",0.000222345298559601,0.00105429483758686,0,0
"OTU_8502",9.74407568906771e-05,0.000513597220499264,0,0
"OTU_4620",0.000411520844798688,0.00182263447169515,0,0
"OTU_436",0.0069671973123411,0.0125866392828027,0.00128728380352774,0.00476656043730082
"OTU_1862",0.000428091835127173,0.00231044173881904,0.000267214692848903,0.000971457580851945
"OTU_6000",0.00300630578187121,0.00548634170798372,0.00168022724359355,0.00639361633340611
"OTU_2612",0.00151500473679236,0.00526327147285264,0,0
"OTU_2860",2.50683865585317e-05,0.000225615479026785,0.000119125949086364,0.000762778251902086
"OTU_5836",0.000133044602934929,0.000701611161828552,0,0
"OTU_5356",0,0,0.000105232418951306,0.000673816252350797
"OTU_6113",0.000498284800402512,0.00406316066308334,0.00107690797007509,0.00381159896024962
"OTU_8235",4.96638132322774e-05,0.000446974319090497,0,0
"OTU_3129",0.000159731879366401,0.00082974899282782,0.000142676809561058,0.000913577337420004
"OTU_8586",0.000285395841480069,0.00119288508298912,0,0
"OTU_1830",0.00111037254836412,0.00346089084221887,0.000294771594124781,0.0018874591388471
"OTU_2963",0.000167932256036391,0.00114790732396309,8.62531832815455e-05,0.000552289848425802
"OTU_1373",0,0,0.000316806220878045,0.00177565870519158
"OTU_6230",0.000102844717941972,0.000771838263358345,0,0
"OTU_4802",5.66341529994297e-05,0.000509707376994867,0,0
"OTU_7223",0.000389930527425378,0.00292859911925364,0,0
"OTU_7396",0.000180251915570904,0.00162226724013814,0,0
"OTU_5878",0.000155978256631026,0.00140380430967923,0,0
"OTU_1535",0.000321639932498917,0.00203429889757267,0,0
"OTU_3010",9.43902549990495e-05,0.000849512294991445,6.5084908144042e-05,0.000416746752828206
"OTU_1620",0.000513163818749816,0.00211954677123525,4.80000076800012e-05,0.000307350012572779
"OTU_2526",0.00053720901464652,0.00199322122456341,0.000824278657213911,0.00497242681288548
"OTU_5918",0.000210947333659879,0.00144003047380505,0,0
"OTU_4473",0.000124191292912971,0.00111772163621674,0,0
"OTU_7296",0.000462958510826651,0.00378153608531517,0,0
"OTU_2475",0.000395694297043839,0.00339992769136361,0,0
"OTU_2673",0.00239762773326028,0.00747978444341245,0.000263383609080383,0.00110687547101151
"OTU_639",0.00153392497024425,0.004515884551956,0.00243132744584877,0.00570342767234217
"OTU_6599",4.72772882283748e-05,0.000299320513990843,0.000471894179303272,0.00302159705700026
"OTU_6921",0.000107873398916045,0.000970860590244404,0,0
"OTU_7444",0.000315440852249082,0.00283896767024174,0,0
"OTU_7740",0.000349414125864463,0.00145346112618208,4.31265916407727e-05,0.000276144924212901
"OTU_8415",0.00100071819599811,0.00249476356785491,0.000235126622360778,0.00125327805120755
"OTU_2671",0.000267788951138915,0.000988665370948402,0.000240000038400006,0.00153675006286389
"OTU_6700",0.000213203929871088,0.00103196832280464,0,0
"OTU_4943",0.000202783405017267,0.0018250506451554,0,0
"OTU_204",0.00326801438758516,0.00875350018617439,0.000225740156836146,0.000979806116823544
"OTU_2784",0,0,0,0
"OTU_93",0.00322702175520039,0.00638447806814879,0.00105366990552765,0.00280633711230987
"OTU_3494",0.000180384715753979,0.00127806204188136,0,0
"OTU_2869",0.00196306351240869,0.00788250739960133,0.00124696188718136,0.00461150250449229
"OTU_7609",0.000358416690944192,0.00130450690836427,0.000284658066349541,0.00158472587497886
"OTU_8611",0.000242446555947424,0.00113514377671797,0.000158450464028303,0.000797264328331008
"OTU_4530",0,0,0.000144000023040004,0.000922050037718336
"OTU_5583",9.69213420310546e-05,0.000872292078279491,5.26162094756532e-05,0.000336908126175399
"OTU_7746",0.000135188936678178,0.0012167004301036,0,0
"OTU_4995",0.000580671215330557,0.00208427712968998,0,0
"OTU_248",0.0012561892739161,0.00433175719871783,0,0
"OTU_524",0.00316659850664719,0.00654659536390564,0.00288356350272285,0.00936174327654673
"OTU_3384",8.48660675546628e-05,0.000763794607991965,0,0
"OTU_5164",0.00031407771300789,0.00117642371428184,0,0
"OTU_351",0.00100379448047533,0.00423528760323769,0.000477646067434804,0.00217814925465216
"OTU_7167",4.51957790758006e-05,0.000406762011682205,0.000273432743239863,0.00124546160504756
"OTU_1611",0.000649899350534476,0.00287408251629865,0.000216665395062524,0.00110322621507872
"OTU_7876",0.000443555301208606,0.00151654513777243,0,0
"OTU_2239",0.00665850557682492,0.0265956454283257,0.00223371648697581,0.00775439511971043
"OTU_195",0.00124550032642813,0.0031751334188159,0.000119125949086364,0.000762778251902086
"OTU_1559",0.00064009395909857,0.00185547195164601,0.000427421511376659,0.00193792004024924
"OTU_5785",0.00139959978583714,0.0050738708432425,0,0
"OTU_898",0.00164501772876394,0.00361506831041774,0.000656142916362056,0.00264242199848911
"OTU_6755",0.000356757028667714,0.00183746470543569,0,0
"OTU_4760",0.000216188361673634,0.00121893070065854,0,0
"OTU_6886",0.00226623126423395,0.00791452829435452,0.000110086632675584,0.000704898385902399
"OTU_4637",0.000393320325406474,0.00193165695876002,0,0
"OTU_1313",0.000879692291534809,0.00257803869149797,0,0
"OTU_8717",0.000103985504420684,0.000935869539786154,0,0
"OTU_6449",0.000122698672161953,0.000860494896819266,0,0
"OTU_6472",9.98437445397952e-05,0.000898593700858157,0,0
"OTU_721",0.000701152354657149,0.00363626080447436,0.000367849198428315,0.00166257582986468
"OTU_373",0.000887685891586811,0.00641703293141208,0.000423678746061553,0.00271286764779189
"OTU_3566",0.000619883795424102,0.00245210171146768,0,0
"OTU_4497",0.00106034892740427,0.00467193507906274,0.000361712297032824,0.0013523643354905
"OTU_81",0.00385943303486608,0.00731623115798973,0.000387769942973961,0.00106577115259821
"OTU_7498",9.89831951280471e-05,0.000890848756152424,0,0
"OTU_4397",7.00276856919392e-05,0.000461659173486581,0,0
"OTU_8541",5.13283775323969e-05,0.000382744170934664,0,0
"OTU_8763",4.40675785130013e-05,0.000396608206617011,0,0
"OTU_4855",5.69774521311382e-05,0.000306894798708139,0.00015784862842696,0.0010107243785262
"OTU_4216",0.000358860974643978,0.00235449563416349,0,0
"OTU_7129",8.9131104949206e-05,0.00068760605775108,0,0
"OTU_877",0.00285481013088042,0.0149053896630431,0.000319442670939833,0.00179294696908188
"OTU_2835",0.000405343548426951,0.00271710856004103,3.2542454072021e-05,0.000208373376414103
"OTU_4022",0.000845182082137716,0.00223336745667715,9.46599531942294e-05,0.000453424578332474
"OTU_6486",7.44957198484161e-05,0.000670461478635745,0,0
"OTU_151",0.00455820625422614,0.0125913506112582,0.00346277963088961,0.0106169236133223
"OTU_4243",3.5304700453507e-05,0.000241044254832325,0.000107007607170794,0.000685183003065003
"OTU_8399",0.000145977613919775,0.000862627805463435,4.80000076800012e-05,0.000307350012572779
