OTU	Test-Statistic	P	FDR_P	Bonferroni_P	control_mean	diabetes_mean	taxonomy
OTU_6933	4.01579746949	0.045075901423	0.0716747441547	1.0	20.4938271605	16.243902439	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
OTU_1425	4.01050321713	0.0452176529279	0.0717923455032	1.0	0.913580246914	0.463414634146	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
OTU_2356	4.0052050478	0.0453599794032	0.0719105062695	1.0	0.913580246914	0.170731707317	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
OTU_2043	3.985355831	0.0458974054264	0.0726537404284	1.0	0.901234567901	0.219512195122	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
OTU_1318	3.9794275979	0.0460592127763	0.072801054224	1.0	1.0	0.414634146341	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__; g__; s__
OTU_1463	3.97602346829	0.0461523979268	0.0728396265343	1.0	1.28395061728	0.365853658537	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri
OTU_1195	3.96580719589	0.0464332545746	0.073173834218	1.0	2.51851851852	1.07317073171	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
OTU_7837	3.9348257374	0.0472960404644	0.0744227442077	1.0	1.23456790123	0.390243902439	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU_1240	3.92488145486	0.047576544576	0.0747530574273	1.0	3.34567901235	4.26829268293	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__alaskensis
OTU_837	3.8964495585	0.0483882651941	0.0759158116157	1.0	0.679012345679	0.512195121951	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__
OTU_3816	3.8865631499	0.0486739325656	0.0762510274955	1.0	28.987654321	1.60975609756	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners
OTU_394	3.87917548137	0.0488885609439	0.0764741300437	1.0	1.2962962963	35.7073170732	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
OTU_71	3.87483170656	0.0490152236551	0.076559176771	1.0	3.01234567901	3.26829268293	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
OTU_801	3.86963167522	0.0491673103218	0.0766836253767	1.0	2.13580246914	1.07317073171	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU_214	3.85286630744	0.0496610543635	0.0773397890749	1.0	5.08641975309	16.5365853659	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__
OTU_457	3.83066720864	0.050322896943	0.0780412798879	1.0	7.49382716049	0.19512195122	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
OTU_412	3.83066271104	0.0503230319746	0.0780412798879	1.0	0.876543209877	0.341463414634	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
OTU_185	3.83034497344	0.0503325723923	0.0780412798879	1.0	3.28395061728	3.87804878049	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus; s__
OTU_7483	3.81501915016	0.0507950245007	0.0786431738981	1.0	1.12345679012	0.317073170732	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
OTU_1751	3.80695773048	0.0510400761699	0.078907212648	1.0	0.827160493827	0.463414634146	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
OTU_1706	3.79711611249	0.0513409381688	0.0792566377854	1.0	1.11111111111	0.243902439024	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
OTU_241	3.75248183908	0.052729164007	0.0812386322288	1.0	4.66666666667	3.31707317073	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
OTU_1085	3.75028101309	0.0527986341306	0.0812386322288	1.0	2.65432098765	0.780487804878	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__
OTU_346	3.74538679667	0.0529534699603	0.0812386322288	1.0	0.827160493827	0.268292682927	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
OTU_1651	3.74450375159	0.0529814575614	0.0812386322288	1.0	4.27160493827	1.34146341463	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
OTU_1216	3.74365417089	0.0530083993108	0.0812386322288	1.0	3.45679012346	18.8780487805	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
OTU_4	3.71418100873	0.0539520866438	0.0825654042714	1.0	66.3827160494	90.7317073171	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
OTU_255	3.69628697082	0.0545336965678	0.0833350428071	1.0	1.07407407407	0.682926829268	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Anaeromyxobacter; s__
OTU_552	3.68579316502	0.0548778645134	0.0836984621125	1.0	0.938271604938	0.658536585366	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
OTU_456	3.68422220134	0.0549295856168	0.0836984621125	1.0	2.56790123457	2.92682926829	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
OTU_116	3.66304596495	0.0556318408318	0.0846467233345	1.0	1.75308641975	0.585365853659	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
OTU_5314	3.65626278889	0.0558587957701	0.084870107203	1.0	4.64197530864	1.53658536585	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
OTU_651	3.63195106952	0.0566803328384	0.0859949462406	1.0	1.59259259259	1.31707317073	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU_1006	3.62953231431	0.0567627654034	0.0859968076713	1.0	3.03703703704	1.34146341463	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__
OTU_2888	3.60177318513	0.0577179773429	0.0873190542945	1.0	1.1975308642	0.487804878049	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
OTU_2355	3.59204214822	0.0580568579616	0.0877064373486	1.0	0.975308641975	6.0487804878	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae
OTU_8560	3.57663537245	0.0585977243016	0.0883974217028	1.0	1071.79012346	2350.17073171	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
OTU_265	3.56054807269	0.0591681998629	0.0891310436056	1.0	103.62962963	295.634146341	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]; g__; s__
OTU_3475	3.53359507432	0.0601372612572	0.0904621586242	1.0	0.506172839506	0.243902439024	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae
OTU_1434	3.53075628018	0.0602403047762	0.0904886280255	1.0	1.17283950617	0.487804878049	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
OTU_308	3.51710419105	0.0607384836736	0.0911077255104	1.0	11.4197530864	42.512195122	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__
OTU_140	3.50220629017	0.0612871303926	0.0918006663165	1.0	75.9135802469	11.3902439024	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
OTU_1327	3.48816966418	0.0618088879153	0.0924514298054	1.0	3.87654320988	0.560975609756	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
OTU_5181	3.46957975119	0.0625071891891	0.0933640526817	1.0	1.13580246914	1.36585365854	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
OTU_2016	3.45871133862	0.0629193336298	0.0938472877661	1.0	0.851851851852	0.19512195122	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
OTU_1370	3.43438371342	0.0638524037181	0.0951050570148	1.0	3.82716049383	2.60975609756	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
OTU_8745	3.37793521034	0.0660747845618	0.0982769618693	1.0	5.3950617284	2.48780487805	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
OTU_608	3.37120670052	0.0663451438423	0.0985406834909	1.0	1.61728395062	0.756097560976	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Buchnera; s__
OTU_1211	3.36688228874	0.0665195272556	0.098633276146	1.0	5.14814814815	1.46341463415	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__
OTU_1427	3.36504510242	0.0665937605707	0.098633276146	1.0	0.913580246914	0.365853658537	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas; s__
OTU_224	3.34989246771	0.0672094037583	0.0994060874023	1.0	1.0987654321	0.463414634146	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Labrys; s__
OTU_1927	3.3157844544	0.068617565444	0.101347282852	1.0	1.54320987654	0.292682926829	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
OTU_2053	3.31249804481	0.0687549031254	0.101408694164	1.0	0.888888888889	0.512195121951	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
OTU_348	3.30083388829	0.0692447225537	0.101989097614	1.0	1.24691358025	0.512195121951	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
OTU_461	3.27827737832	0.0702025775358	0.103256291126	1.0	1.34567901235	0.487804878049	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__
OTU_641	3.26495857967	0.0707748100445	0.103953569816	1.0	3.62962962963	13.9512195122	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
OTU_4363	3.21943878079	0.0727685748313	0.106733962253	1.0	5.97530864198	2.19512195122	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__; s__
OTU_1735	3.19610324377	0.0738139502384	0.108117528772	1.0	14.6790123457	10.3902439024	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
OTU_479	3.19137783256	0.0740275929617	0.10822779331	1.0	2.01234567901	1.0243902439	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Luteolibacter; s__
OTU_1720	3.18992025159	0.0740936262039	0.10822779331	1.0	1.86419753086	1.41463414634	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae
OTU_269	3.17357869807	0.0748382975128	0.109164954637	1.0	0.950617283951	0.487804878049	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces; s__
OTU_3728	3.16706177437	0.0751375068998	0.109450646227	1.0	1.23456790123	0.292682926829	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
OTU_1350	3.14497885483	0.0761609879966	0.110789129517	1.0	1.18518518519	0.536585365854	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Kaistia; s__
OTU_465	3.13780547858	0.0764966702699	0.111124792614	1.0	29.037037037	3.29268292683	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Wautersiella; s__
OTU_34	3.10565361346	0.078020908163	0.113183755814	1.0	163.111111111	43.7073170732	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__conglomeratum
OTU_7964	3.08969023278	0.0787898058824	0.114142824117	1.0	3.30864197531	0.463414634146	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__; s__
OTU_2760	3.07765143209	0.0793750673855	0.114833601586	1.0	1.53086419753	1.14634146341	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
OTU_1454	3.07480837617	0.0795139638872	0.114877609491	1.0	2.59259259259	1.53658536585	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
OTU_583	3.06525592707	0.0799825669662	0.115397191304	1.0	2.27160493827	12.3902439024	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
OTU_1235	3.01644434867	0.0824239985342	0.118679604612	1.0	1.14814814815	0.365853658537	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
OTU_1404	3.01530839473	0.0824817648676	0.118679604612	1.0	1.30864197531	0.414634146341	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
OTU_579	3.01090413349	0.0827061470542	0.118840990136	1.0	0.62962962963	0.292682926829	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU_1470	3.00541040805	0.0829869579589	0.119082911217	1.0	1.64197530864	10.6829268293	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
OTU_480	3.00082752045	0.0832219992671	0.119258588936	1.0	1.28395061728	0.829268292683	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU_1013	2.96414961206	0.085129208277	0.121826799413	1.0	18.4444444444	2.48780487805	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__
OTU_203	2.95725974691	0.0854927169884	0.122181899178	1.0	8.79012345679	4.80487804878	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
OTU_770	2.94522986345	0.0861314443568	0.122928840396	1.0	2.24691358025	0.390243902439	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__
OTU_2180	2.92838231631	0.087034661923	0.124050749632	1.0	2.2962962963	0.439024390244	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
OTU_715	2.89254234488	0.0889903956555	0.126667780913	1.0	0.79012345679	0.90243902439	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU_1159	2.83544872742	0.0922050417479	0.131058566921	1.0	0.802469135802	0.243902439024	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
OTU_2061	2.83340104004	0.0923226543183	0.131058566921	1.0	0.864197530864	0.609756097561	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
OTU_763	2.81992047004	0.0931010162828	0.131986581317	1.0	1.43209876543	0.658536585366	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
OTU_581	2.8107658796	0.0936336640419	0.132564238262	1.0	25.1358024691	7.24390243902	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__
OTU_120	2.7993260226	0.0943039404323	0.133334943815	1.0	10.049382716	5.78048780488	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
OTU_1820	2.79454707439	0.094585489598	0.133554711312	1.0	3.71604938272	0.853658536585	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
OTU_8076	2.78722906997	0.095018400366	0.133987331541	1.0	1.33333333333	0.536585365854	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
OTU_853	2.77812524368	0.0955599680473	0.134571816705	1.0	1.1975308642	0.390243902439	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__
OTU_1002	2.7718997291	0.0959322456552	0.134916664208	1.0	4.97530864198	4.65853658537	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__
OTU_945	2.76733148903	0.0962064251971	0.135122817352	1.0	9.30864197531	12.4146341463	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus; s__
OTU_5	2.76193071514	0.0965316740173	0.135400056668	1.0	44.5308641975	129.780487805	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__
OTU_46	2.75194445762	0.0971362333446	0.136067818931	1.0	1.88888888889	0.634146341463	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
OTU_1690	2.72875007593	0.098556390475	0.137874791959	1.0	2.27160493827	2.51219512195	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
OTU_124	2.71885199256	0.0991693171911	0.138549217553	1.0	1.1975308642	0.634146341463	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
OTU_880	2.7150746385	0.0994043210121	0.138694566471	1.0	1.35802469136	0.609756097561	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU_1364	2.6975955821	0.100499706621	0.140038406989	1.0	0.802469135802	0.268292682927	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__
OTU_1853	2.6946212287	0.100687414085	0.14011559989	1.0	4.34567901235	1.19512195122	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae]; g__; s__
OTU_679	2.67470833691	0.10195400303	0.141691980589	1.0	1.49382716049	15.8780487805	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__
OTU_1908	2.66934821216	0.102297910139	0.141983600048	1.0	2.2962962963	0.634146341463	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__Kineosporia; s__
OTU_4558	2.66101083444	0.102835363289	0.142369525928	1.0	3.25925925926	3.90243902439	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__
OTU_463	2.66086422668	0.102844841676	0.142369525928	1.0	2.1975308642	1.09756097561	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
OTU_138	2.64597103177	0.103812707163	0.143521745282	1.0	1.69135802469	0.634146341463	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
OTU_3815	2.63887673067	0.104277247984	0.143967286537	1.0	5.08641975309	2.24390243902	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
OTU_8432	2.63690335456	0.10440687069	0.143967286537	1.0	3.87654320988	0.390243902439	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
OTU_18	2.6341003448	0.104591292014	0.144034041928	1.0	32.6419753086	9.9512195122	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__
OTU_7315	2.61829351052	0.105637992407	0.145286537609	1.0	2.54320987654	0.439024390244	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
OTU_509	2.56994088239	0.108911801936	0.149594809664	1.0	11.4938271605	24.5609756098	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Solibacillus; s__
OTU_343	2.55004971576	0.110290784672	0.151292669648	1.0	11.2592592593	45.1951219512	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
OTU_361	2.54788742168	0.110441841771	0.151303894484	1.0	0.765432098765	0.390243902439	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
